id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,download_avg,upload_avg,download_over_limit,churn,is_contract
C0930509,1,1,3.23,24,0.69,105.1,7.3,0,0,1
C0930511,1,1,3.23,19,1.84,8.4,1.6,0,0,1
C0930530,1,0,1.42,9,0.0,32.7,1.8,0,1,0
C0930551,1,0,3.23,28,0.72,90.1,4.8,0,0,1
C0930568,1,0,3.23,20,0.71,189.4,10.7,0,0,1
C0930586,1,0,2.04,13,0.0,27.3,3.0,0,1,0
C0930645,1,0,1.06,38,0.0,61.0,3.3,0,1,0
C0930709,1,0,3.23,22,0.56,74.4,6.1,0,0,1
C0930723,1,0,3.23,21,0.61,51.3,4.5,0,0,1
C0930728,1,1,3.23,19,1.94,52.8,5.8,0,0,1
C0930734,1,0,3.23,12,0.76,27.6,4.8,0,0,1
C0930753,1,1,3.23,22,1.32,42.3,3.4,0,0,1
C0930798,1,0,3.02,22,0.0,30.3,3.1,0,1,0
C0930800,1,1,3.23,12,0.76,89.5,2.5,0,0,1
C0930805,1,0,4.09,48,0.0,67.4,5.8,0,1,0
C0930816,1,0,0.78,9,0.0,24.7,6.7,0,1,0
C0930828,1,1,4.03,13,1.87,144.3,8.0,0,1,1
C0930869,1,1,3.23,24,0.7,13.5,1.4,0,0,1
C0930904,1,0,1.62,19,0.0,11.0,0.9,0,1,0
C0930914,1,1,3.23,24,0.7,189.3,5.9,0,0,1
C0930997,1,0,0.75,17,0.0,38.0,2.7,0,1,0
C0931037,1,1,3.23,24,0.69,68.0,7.9,0,0,1
C0931076,1,0,3.23,20,0.69,130.6,6.7,0,0,1
C0931104,1,0,3.23,22,0.71,32.7,2.1,0,0,1
C0931118,1,0,3.23,22,0.62,32.5,2.6,0,0,1
C0931128,1,0,3.23,12,1.06,41.6,4.9,0,0,1
C0931153,1,0,3.23,22,0.62,62.1,3.9,0,0,1
C0931172,1,0,1.98,13,0.0,2.8,0.2,0,1,0
C0931185,1,0,1.13,22,0.0,67.8,9.7,0,1,0
C0931186,0,0,3.23,33,0.64,132.0,9.4,0,0,1
C0931206,1,0,2.9,19,0.0,90.4,4.3,0,1,0
C0931211,1,0,3.23,12,0.93,95.5,5.9,0,0,1
C0931217,1,0,2.19,12,0.0,7.6,0.6,0,1,0
C0931229,1,1,3.23,15,1.24,50.9,3.8,0,0,1
C0931318,1,0,1.3,10,0.0,14.9,1.6,0,1,0
C0931331,1,1,3.87,19,0.0,66.1,3.0,0,1,0
C0931346,1,0,3.23,20,0.72,36.2,5.9,0,0,1
C0931376,1,0,3.23,12,0.76,34.3,1.4,0,0,1
C0931380,1,0,3.23,47,0.0,148.0,11.4,0,0,0
C0931401,1,1,3.23,21,0.94,116.3,10.0,0,0,1
C0931413,1,1,3.23,23,0.79,94.7,12.8,0,0,1
C0931432,1,0,0.95,9,0.0,18.7,0.5,0,1,0
C0931462,0,0,0.0,0,0.0,0.0,0.0,0,1,0
C0931500,1,1,3.23,33,0.72,46.4,4.2,0,0,1
C0931505,1,1,2.21,27,0.0,45.2,5.6,0,1,0
C0931530,1,0,1.99,33,0.0,100.4,10.0,0,1,0
C0931549,1,1,3.23,13,2.18,23.1,3.3,0,0,1
C0931591,1,1,3.23,32,0.62,179.7,11.7,0,0,1
C0931608,1,0,1.21,16,0.0,117.4,9.2,0,1,0
C0931615,1,0,4.06,21,0.0,2.5,0.2,0,1,0
C0931634,0,0,0.0,0,0.0,0.0,0.0,0,1,0
C0931637,1,0,0.41,15,0.0,44.9,1.7,0,1,0
C0931639,1,0,2.94,25,0.0,9.0,0.3,0,1,0
C0931668,1,1,3.22,19,1.78,14.3,4.7,0,0,1
C0931673,1,0,1.36,9,0.0,22.6,2.7,0,1,0
C0931713,0,0,0.48,23,0.0,17.8,0.7,0,1,0
C0931751,1,0,1.98,30,0.0,141.0,16.6,0,1,0
C0931768,1,0,3.37,0,0.0,0.0,0.0,0,1,0
C0931831,0,0,1.21,19,0.0,32.4,5.0,0,1,0
C0931838,1,0,1.2,9,0.0,1.2,0.2,0,1,0
C0931847,1,1,2.58,22,0.0,35.3,2.8,0,1,0
C0931848,1,0,0.01,0,0.0,0.0,0.0,0,1,0
C0931866,1,0,3.22,22,0.72,17.7,2.9,0,0,1
C0931880,1,0,0.03,0,0.0,0.0,0.0,0,1,0
C0931883,1,1,3.22,20,0.7,26.0,1.1,0,0,1
C0931926,1,0,0.53,19,0.0,13.1,2.5,0,1,0
C0931928,0,0,1.96,81,0.0,128.1,11.7,0,1,0
C0931932,1,0,1.06,22,0.0,58.8,2.8,0,1,0
C0931940,1,1,1.28,18,0.0,26.4,0.9,0,1,0
C0931946,1,0,1.89,13,0.0,69.9,6.4,0,1,0
C0931995,1,0,3.22,22,0.73,28.4,1.3,0,0,1
C0932078,1,0,3.22,21,0.64,24.6,2.5,0,0,1
C0932107,1,0,1.15,13,0.0,21.7,1.7,0,1,0
C0932117,1,0,1.98,41,0.0,47.9,6.4,0,1,0
C0932146,1,0,1.96,3,0.0,28.3,1.2,0,1,0
C0932154,1,0,0.16,14,0.0,28.3,1.4,0,1,0
C0932193,1,0,3.22,22,0.71,137.1,12.7,0,0,1
C0932206,1,0,2.12,23,0.0,53.6,6.3,0,1,0
C0932220,1,0,1.98,13,0.0,20.1,1.2,0,1,0
C0932257,1,0,0.01,0,0.0,0.0,0.0,0,1,0
C0932258,1,0,3.22,22,0.72,42.5,2.9,0,0,1
C0932331,1,0,3.22,22,0.72,38.4,1.9,0,0,1
C0932368,1,0,2.84,105,0.0,209.9,95.8,0,1,0
C0932372,1,1,3.22,24,0.63,72.1,4.2,0,0,1
C0932409,1,1,2.67,22,0.0,49.7,6.3,0,1,0
C0932412,1,0,3.22,12,0.77,51.8,2.6,0,0,1
C0932482,1,0,3.22,12,0.76,4.7,5.8,0,0,1
C0932490,1,1,3.22,20,1.69,54.6,3.2,0,0,1
C0932510,1,0,1.48,13,0.0,19.8,1.7,0,1,0
C0932530,1,0,0.36,3,0.0,6.5,0.9,0,1,0
C0932535,1,1,3.22,21,1.63,72.6,3.4,0,0,1
C0932572,1,0,1.32,26,0.0,69.0,14.4,0,1,0
C0932616,1,0,3.22,30,0.68,98.9,3.6,0,0,1
C0932695,1,0,3.22,20,0.72,138.9,7.8,0,0,1
C0932711,1,1,3.22,22,0.7,39.1,2.1,0,0,1
C0932720,0,0,0.32,21,0.0,17.8,1.1,0,1,0
C0932748,1,0,3.22,57,0.0,63.4,6.8,0,0,0
C0932754,1,0,3.22,12,0.76,11.7,0.6,0,0,1
C0932786,1,0,3.95,30,0.0,117.6,10.8,0,1,0
C0932813,1,1,3.03,24,0.0,149.8,9.2,0,1,0
C0932826,1,0,0.94,21,0.0,27.2,1.8,0,1,0
C0932827,1,0,4.02,11,0.0,13.2,0.4,0,1,0
C0932837,1,1,3.22,24,0.72,53.8,2.4,0,0,1
C0932870,1,1,3.22,15,1.59,51.3,3.2,0,0,1
C0932874,1,0,3.22,21,1.66,62.3,2.0,0,0,1
C0932883,1,0,2.87,41,0.0,24.8,2.2,0,1,0
C0932893,1,1,3.22,17,1.69,82.8,5.5,0,0,1
C0932934,1,0,1.92,13,0.0,68.4,5.4,0,1,0
C0932950,0,0,0.19,13,0.0,1.0,0.0,0,1,0
C0932985,1,0,0.98,30,0.0,18.4,1.3,0,1,0
C0932998,1,1,0.68,13,0.0,7.1,0.4,0,1,0
C0933001,1,1,0.16,15,0.0,44.1,1.0,0,1,0
C0933002,1,0,1.99,33,0.0,8.8,0.5,0,1,0
C0933031,1,1,3.22,15,1.61,32.3,1.6,0,0,1
C0933063,1,1,3.22,24,0.7,96.6,5.0,0,0,1
C0933068,1,0,3.95,19,0.0,148.2,5.7,0,1,0
C0933108,1,0,1.97,13,0.0,11.5,0.9,0,1,0
C0933123,1,0,1.75,22,0.0,98.9,9.1,0,1,0
C0933149,1,0,1.98,13,0.0,21.7,1.6,0,1,0
C0933181,1,1,3.22,24,0.7,35.0,4.1,0,0,1
C0933183,1,0,0.13,19,0.0,144.6,6.1,0,1,0
C0933197,1,0,3.22,22,0.71,56.7,7.5,0,0,1
C0933208,1,0,3.22,22,0.7,8.8,1.0,0,0,1
C0933219,1,0,2.02,30,0.0,59.6,3.6,0,1,0
C0933260,0,0,0.44,19,0.0,20.2,0.9,0,1,0
C0933263,1,0,2.95,25,0.0,22.7,1.3,0,1,0
C0933280,1,0,3.22,12,0.76,32.5,2.3,0,0,1
C0933281,1,1,1.12,22,0.0,80.3,6.4,0,1,0
C0933301,1,1,3.22,20,0.91,112.4,7.5,0,0,1
C0933320,1,0,0.99,17,0.0,50.8,1.5,0,1,0
C0933344,1,0,1.97,13,0.0,69.8,7.7,0,1,0
C0933368,0,0,0.47,23,0.0,55.3,2.7,0,1,0
C0933388,0,0,0.85,21,0.0,14.2,1.1,0,1,0
C0933412,1,0,1.97,30,0.0,64.3,14.0,0,1,0
C0933414,1,0,3.22,23,1.87,101.4,6.8,0,0,1
C0933432,1,0,1.1,13,0.0,22.0,4.7,0,1,0
C0933452,1,0,1.93,33,0.0,83.3,17.8,0,1,0
C0933454,1,0,3.22,22,0.71,42.1,2.0,0,0,1
C0933461,1,0,3.22,22,0.74,139.3,9.5,0,0,1
C0933484,1,0,1.14,13,0.0,48.9,3.3,0,1,0
C0933519,1,0,0.06,7,0.0,0.9,0.2,0,1,0
C0933521,1,0,1.69,9,0.0,0.0,0.0,0,1,0
C0933549,1,0,1.25,23,0.0,22.4,2.9,0,1,0
C0933567,1,0,1.2,13,0.0,43.6,2.2,0,1,0
C0933577,1,0,2.1,22,0.0,31.1,7.4,0,1,0
C0933578,1,1,2.92,25,0.0,38.2,3.0,0,1,0
C0933594,1,0,1.98,13,0.0,22.5,1.6,0,1,0
C0933607,1,0,3.22,22,0.72,48.2,7.6,0,0,1
C0933639,1,1,3.22,24,0.88,127.1,2.6,0,0,1
C0933640,1,1,4.09,17,0.8,27.9,6.5,0,1,1
C0933682,1,0,2.01,13,0.0,35.0,1.8,0,1,0
C0933709,1,0,3.22,12,0.81,97.0,9.2,0,0,1
C0933716,1,0,3.22,28,0.99,29.1,1.3,0,0,1
C0933740,1,0,3.02,22,0.0,50.3,3.3,0,1,0
C0933744,1,1,3.22,24,0.71,30.4,6.1,0,0,1
C0933759,1,1,3.22,24,0.71,32.4,4.2,0,0,1
C0933777,1,0,3.21,22,0.73,306.2,23.5,0,0,1
C0933793,1,0,1.98,62,0.0,71.0,11.7,0,1,0
C0933800,1,0,0.25,12,0.0,8.2,0.4,0,1,0
C0933801,1,0,3.21,18,1.71,18.1,1.8,0,0,1
C0933805,1,0,0.69,13,0.0,71.1,6.7,0,1,0
C0933842,1,0,3.21,12,0.76,46.1,2.9,0,0,1
C0933849,1,0,3.21,22,0.73,57.3,1.6,0,0,1
C0933878,1,0,1.12,27,0.0,24.1,1.3,0,1,0
C0933902,1,0,0.38,18,0.0,38.0,1.6,0,1,0
C0933946,1,0,1.98,13,0.0,48.9,2.2,0,1,0
C0933966,1,0,3.21,22,0.74,39.0,3.3,0,0,1
C0933975,1,0,3.21,21,0.71,92.9,6.7,0,0,1
C0934037,1,0,1.98,13,0.0,88.3,7.8,0,1,0
C0934064,1,1,3.94,6,0.03,42.1,2.3,0,1,1
C0934068,1,0,0.47,18,0.0,41.1,5.0,0,1,0
C0934071,1,0,3.08,22,0.0,87.1,8.3,0,1,0
C0934090,1,1,3.21,25,0.07,69.7,15.0,0,0,1
C0934091,1,1,3.21,12,0.76,36.7,2.6,0,0,1
C0934108,1,1,3.21,24,0.54,167.6,11.2,0,0,1
C0934117,1,0,3.21,54,0.83,89.8,8.2,0,0,1
C0934127,1,1,2.79,24,0.0,34.6,2.4,0,1,0
C0934185,1,0,3.21,17,1.77,98.6,11.9,0,0,1
C0934207,1,0,3.21,20,0.85,34.7,2.9,0,0,1
C0934261,1,1,3.21,16,1.66,63.8,7.6,0,0,1
C0934278,1,1,3.21,24,0.73,54.7,6.7,0,0,1
C0934320,1,0,3.21,22,0.75,57.0,7.2,0,0,1
C0934330,1,1,3.21,24,0.71,86.6,6.9,0,0,1
C0934375,1,0,3.21,12,0.0,84.6,5.1,0,1,0
C0934392,1,1,3.21,18,1.67,53.4,10.1,0,0,1
C0934428,0,0,0.76,18,0.0,28.2,3.3,0,1,0
C0934432,1,0,1.82,33,0.0,61.3,10.0,0,1,0
C0934518,1,0,1.66,13,0.0,46.8,2.4,0,1,0
C0934524,1,1,3.21,28,0.93,73.4,10.7,0,0,1
C0934530,1,1,3.21,21,1.7,5.8,0.3,0,0,1
C0934540,1,0,3.21,25,1.74,175.6,6.9,0,0,1
C0934553,1,0,3.21,22,0.74,36.5,1.7,0,0,1
C0934585,1,1,3.21,15,1.41,76.8,11.0,0,0,1
C0934631,1,0,0.1,0,0.0,37.0,1.0,0,1,0
C0934644,1,1,3.21,24,0.71,44.5,2.9,0,0,1
C0934660,1,1,3.21,24,0.71,71.7,6.2,0,0,1
C0934671,1,1,3.21,28,0.08,153.6,8.9,0,0,1
C0934673,1,0,1.33,25,0.0,78.9,5.7,0,1,0
C0934678,1,0,3.21,22,0.71,40.1,4.1,0,0,1
C0934694,1,0,3.21,12,1.01,32.3,2.3,0,0,1
C0934711,1,0,3.21,22,0.52,94.6,10.9,0,0,1
C0934719,1,0,0.72,23,0.0,57.2,7.7,0,1,0
C0934729,1,1,3.21,45,0.0,188.4,9.1,0,0,0
C0934737,1,0,3.03,25,0.0,100.1,8.0,0,1,0
C0934765,1,0,2.22,12,0.0,0.7,0.1,0,1,0
C0934840,1,0,1.97,13,0.0,69.9,4.4,0,1,0
C0934867,1,0,1.94,28,0.0,14.2,0.6,0,1,0
C0934885,1,0,2.01,13,0.0,12.7,0.6,0,1,0
C0934920,1,0,3.21,22,0.72,52.8,1.4,0,0,1
C0934935,1,0,0.0,0,0.0,0.0,0.0,0,1,0
C0934948,1,0,1.98,13,0.0,13.6,0.9,0,1,0
C0934996,1,0,1.97,13,0.0,30.0,2.4,0,1,0
C0935024,1,0,3.21,22,0.71,148.9,9.3,0,0,1
C0935064,1,0,3.21,12,0.76,39.6,7.5,0,0,1
C0935113,1,1,3.21,24,0.72,52.2,5.5,0,0,1
C0935120,1,1,3.21,18,1.79,30.4,1.7,0,0,1
C0935123,1,1,3.21,24,0.73,47.1,5.9,0,0,1
C0935142,1,0,0.43,19,0.0,0.0,0.0,0,1,0
C0935146,1,0,3.21,12,0.78,37.5,1.7,0,0,1
C0935174,1,0,3.21,20,0.74,42.6,4.8,0,0,1
C0935191,1,0,0.85,21,0.0,86.3,8.8,0,1,0
C0935212,1,1,3.19,15,0.0,39.4,5.1,0,1,0
C0935242,1,0,0.44,13,0.0,21.9,3.9,0,1,0
C0935263,1,0,1.97,13,0.0,0.0,0.0,0,1,0
C0935282,1,0,3.21,22,0.75,102.3,4.3,0,0,1
C0935303,1,0,0.3,17,0.0,36.7,2.6,0,1,0
C0935340,1,0,3.21,12,1.17,52.3,3.0,0,0,1
C0935352,1,0,1.76,10,0.0,0.4,0.0,0,1,0
C0935355,1,0,1.99,13,0.0,22.8,0.9,0,1,0
C0935376,1,1,3.21,18,1.69,12.4,0.9,0,0,1
C0935418,1,1,3.21,24,0.72,70.5,2.0,0,0,1
C0935434,1,0,1.98,30,0.0,17.5,0.5,0,1,0
C0935469,1,0,3.68,22,0.27,48.2,5.7,0,1,1
C0935478,1,0,2.28,10,0.0,19.4,3.3,0,1,0
C0935563,1,1,3.21,24,0.72,65.1,6.8,0,0,1
C0935573,1,0,3.21,20,0.74,15.1,0.8,0,0,1
C0935613,1,0,1.51,9,0.0,0.0,0.0,0,1,0
C0935617,1,0,3.21,8,0.79,135.6,24.8,0,0,1
C0935644,1,0,1.88,30,0.0,32.4,2.4,0,1,0
C0935645,1,1,3.21,12,0.39,43.7,2.0,0,0,1
C0935669,1,0,1.68,8,0.0,2.5,0.2,0,1,0
C0935674,1,0,2.04,20,0.0,49.5,3.1,0,1,0
C0935699,1,0,0.98,11,0.0,10.1,0.6,0,1,0
C0935729,1,1,3.21,18,1.66,73.4,2.3,0,0,1
C0935815,1,0,2.94,22,0.0,28.9,1.8,0,1,0
C0935831,1,1,2.81,21,0.0,19.3,2.6,0,1,0
C0935863,1,0,4.05,11,0.0,33.6,3.1,0,1,0
C0935866,1,0,3.21,22,0.72,13.0,0.8,0,0,1
C0935892,1,0,3.1,15,0.0,4.9,0.1,0,1,0
C0935911,0,0,0.13,18,0.0,9.8,0.4,0,1,0
C0935934,1,0,3.21,12,0.54,29.2,4.2,0,0,1
C0935954,1,1,3.9,30,1.97,81.8,5.4,0,1,1
C0936064,1,0,1.97,30,0.0,117.7,9.0,0,1,0
C0936103,1,1,3.2,24,0.72,44.4,2.0,0,0,1
C0936115,1,0,3.94,18,0.0,61.8,3.7,0,1,0
C0936149,1,1,2.97,20,0.0,2.5,0.2,0,1,0
C0936178,0,0,0.21,18,0.0,9.6,1.2,0,1,0
C0936210,1,0,3.2,22,0.74,41.7,3.0,0,0,1
C0936233,1,0,1.51,4,0.0,13.4,0.8,0,1,0
C0936258,1,0,2.92,22,0.0,54.0,8.0,0,1,0
C0936269,1,0,0.86,15,0.0,4.8,0.3,6,1,0
C0936297,1,0,1.96,33,0.0,47.0,2.7,0,1,0
C0936298,1,0,1.97,13,0.0,75.7,8.2,0,1,0
C0936301,1,0,3.95,20,0.0,42.2,2.2,0,1,0
C0936305,1,1,3.2,16,1.65,112.3,4.2,0,0,1
C0936318,1,0,3.2,30,0.72,37.0,5.7,0,0,1
C0936322,1,0,3.2,22,0.74,25.2,1.7,0,0,1
C0936329,0,0,1.12,26,0.0,123.1,16.8,0,1,0
C0936339,1,1,3.2,24,0.72,115.5,4.2,0,0,1
C0936350,0,0,3.01,33,0.0,41.8,4.8,0,1,0
C0936396,1,0,3.2,22,0.72,11.7,1.3,0,0,1
C0936400,1,1,3.2,24,0.73,122.4,6.0,0,0,1
C0936404,1,1,2.84,20,0.0,28.6,2.6,0,1,0
C0936420,1,0,3.2,22,0.74,65.9,4.5,0,0,1
C0936456,1,0,1.97,13,0.0,8.2,0.3,0,1,0
C0936512,1,0,0.64,20,0.0,39.8,2.8,0,1,0
C0936521,1,1,3.13,24,0.0,106.0,12.4,0,1,0
C0936533,1,0,2.97,22,0.0,31.6,2.5,0,1,0
C0936566,1,0,3.2,22,0.71,67.6,4.6,0,0,1
C0936598,1,0,3.2,22,0.72,106.8,5.3,0,0,1
C0936601,1,0,3.2,20,0.74,53.6,4.8,0,0,1
C0936620,1,0,3.2,22,0.75,20.3,1.4,0,0,1
C0936639,1,0,0.54,13,0.0,22.5,0.9,0,1,0
C0936671,1,0,3.2,22,0.75,32.8,1.7,0,0,1
C0936691,1,0,3.2,12,0.76,59.2,8.9,0,0,1
C0936693,1,0,2.93,12,0.0,18.5,1.4,0,1,0
C0936760,1,1,3.2,21,1.7,85.2,4.7,0,0,1
C0936766,1,0,0.86,22,0.0,7.5,0.6,0,1,0
C0936769,0,0,2.42,63,0.0,66.2,2.9,0,1,0
C0936811,1,0,3.95,16,0.0,49.4,2.4,0,1,0
C0936820,1,1,3.2,21,0.42,8.1,6.1,0,0,1
C0936823,1,1,3.2,25,1.86,31.1,4.3,0,0,1
C0936827,1,0,1.97,13,0.0,117.3,4.4,0,1,0
C0936875,1,1,3.2,24,0.73,266.4,58.0,0,0,1
C0936893,1,0,3.2,17,1.86,17.5,1.4,0,0,1
C0936903,1,0,3.2,12,0.76,154.3,15.7,0,0,1
C0936990,1,0,0.13,13,0.0,23.3,1.7,0,1,0
C0937005,1,0,1.55,9,0.0,0.0,0.0,0,1,0
C0937009,1,1,0.96,30,0.0,59.2,2.9,0,1,0
C0937013,0,0,1.74,26,0.0,21.3,0.6,0,1,0
C0937021,0,0,3.2,163,0.0,1464.0,119.1,0,0,0
C0937028,1,1,3.2,12,0.79,40.1,3.8,0,0,1
C0937049,1,0,3.2,20,1.71,62.0,4.0,0,0,1
C0937062,1,1,3.95,16,0.0,0.0,0.0,0,1,0
C0937086,1,0,3.2,21,1.71,5.8,0.9,0,0,1
C0937087,1,1,3.2,12,0.29,36.5,4.1,0,0,1
C0937156,1,0,3.24,44,0.0,98.0,8.0,0,1,0
C0937167,1,1,4.03,32,0.24,219.9,18.6,0,1,1
C0937189,0,0,0.74,30,0.0,29.6,2.2,0,1,0
C0937221,0,0,0.82,22,0.0,47.9,7.4,0,1,0
C0937224,1,1,3.07,24,0.0,112.7,7.5,0,1,0
C0937269,1,0,2.87,12,0.0,2.5,0.3,0,1,0
C0937272,1,1,3.2,18,1.68,67.5,6.6,0,0,1
C0937300,1,0,3.2,22,0.73,51.2,5.4,0,0,1
C0937304,1,1,3.2,24,0.72,25.0,1.7,0,0,1
C0937330,1,0,3.2,12,0.76,104.1,4.4,0,0,1
C0937382,1,0,3.2,12,1.01,6.0,0.5,0,0,1
C0937413,1,0,3.2,21,1.71,131.9,5.7,0,0,1
C0937445,1,0,3.2,9,0.76,76.7,5.8,0,0,1
C0937463,1,1,3.2,40,0.72,156.5,11.1,0,0,1
C0937477,1,0,1.97,13,0.0,16.9,1.1,0,1,0
C0937482,1,1,3.2,16,1.8,125.5,7.7,0,0,1
C0937484,1,0,1.99,33,0.0,15.1,1.7,0,1,0
C0937485,1,0,3.2,21,0.28,25.9,1.4,0,0,1
C0937548,1,0,0.38,61,0.0,129.2,22.0,0,1,0
C0937574,1,0,3.2,20,1.11,31.7,1.6,0,0,1
C0937602,1,0,3.2,12,0.99,17.1,2.2,0,0,1
C0937653,1,0,1.98,13,0.0,0.0,0.0,0,1,0
C0937668,1,0,0.01,1,0.0,0.0,0.0,0,1,0
C0937687,1,0,3.2,12,0.76,78.8,3.2,0,0,1
C0937693,1,0,2.35,9,0.0,41.2,4.4,0,1,0
C0937711,1,1,3.2,16,1.52,102.0,26.2,0,0,1
C0937720,1,0,1.01,13,0.0,23.9,1.4,0,1,0
C0937771,1,1,3.19,17,1.72,56.0,2.4,0,0,1
C0937790,1,0,1.97,13,0.0,88.0,7.9,0,1,0
C0937796,1,1,3.19,22,0.75,207.8,11.7,0,0,1
C0937802,1,0,3.19,22,0.75,40.0,3.5,0,0,1
C0937850,1,0,3.19,20,0.72,48.3,1.5,0,0,1
C0937858,1,0,3.19,22,0.74,58.0,5.6,0,0,1
C0937864,1,0,3.19,12,0.79,45.9,2.1,0,0,1
C0937868,1,1,3.19,24,0.0,38.7,2.0,0,0,0
C0937915,0,0,2.11,22,0.0,24.4,3.3,0,1,0
C0937918,1,0,3.19,12,0.76,25.1,1.6,0,0,1
C0937920,1,0,1.59,12,0.0,22.4,0.9,0,1,0
C0937935,1,0,3.19,20,0.77,22.7,7.4,0,0,1
C0937943,1,0,3.76,11,0.32,24.0,1.9,0,1,1
C0937946,1,0,1.0,18,0.0,52.8,1.4,0,1,0
C0937955,1,0,3.19,12,0.87,152.0,8.0,0,0,1
C0938000,1,0,0.68,13,0.0,40.9,1.8,0,1,0
C0938031,1,0,3.19,12,0.76,10.5,2.7,0,0,1
C0938105,1,0,3.19,12,0.79,11.0,1.2,0,0,1
C0938130,1,0,0.55,13,0.0,12.4,0.6,0,1,0
C0938136,1,0,3.19,12,0.76,139.6,12.0,0,0,1
C0938197,1,0,1.83,11,0.0,65.0,2.1,0,1,0
C0938215,1,1,3.87,22,0.0,0.0,0.0,0,1,0
C0938224,0,0,3.05,24,0.0,31.8,2.3,0,1,0
C0938238,0,0,0.81,26,0.0,37.3,3.4,0,1,0
C0938243,1,0,1.98,13,0.0,23.8,1.1,0,1,0
C0938255,0,0,1.02,21,0.0,46.7,5.6,0,1,0
C0938259,1,0,3.19,20,0.8,51.2,2.6,0,0,1
C0938300,0,0,0.62,29,0.0,35.1,4.3,0,1,0
C0938305,1,1,3.19,17,1.72,237.5,11.6,0,0,1
C0938331,1,1,3.19,24,0.73,40.1,3.7,0,0,1
C0938332,0,0,1.0,26,0.0,4.2,0.2,0,1,0
C0938334,1,0,3.12,22,0.0,28.2,1.3,0,1,0
C0938338,1,0,0.3,18,0.0,25.4,1.8,0,1,0
C0938366,1,1,3.19,24,0.73,31.0,1.5,0,0,1
C0938447,1,0,0.31,43,0.0,102.9,5.8,0,1,0
C0938472,1,0,3.19,12,0.76,13.6,0.5,0,0,1
C0938483,1,0,1.98,22,0.0,2.9,1.0,0,1,0
C0938520,0,0,0.76,21,0.0,105.8,13.0,0,1,0
C0938524,1,0,1.98,13,0.0,48.2,2.6,0,1,0
C0938611,1,0,1.0,10,0.0,72.7,10.5,0,1,0
C0938707,1,0,3.19,12,0.76,1.4,0.2,0,0,1
C0938721,1,1,3.19,25,0.59,22.3,8.6,0,0,1
C0938728,0,0,1.96,37,0.0,45.2,1.5,0,1,0
C0938755,1,0,0.77,24,0.0,13.3,1.6,0,1,0
C0938787,1,0,3.19,22,0.69,5.5,0.5,0,0,1
C0938797,1,0,1.45,13,0.0,3.7,1.2,0,1,0
C0938819,1,0,3.19,12,0.76,30.3,4.2,0,0,1
C0938857,0,0,0.54,25,0.0,44.4,4.9,0,1,0
C0938967,1,0,3.19,22,0.74,184.4,8.3,0,0,1
C0938970,1,0,1.92,21,0.0,51.6,5.1,0,1,0
C0938989,1,1,3.19,26,0.76,128.3,16.3,0,0,1
C0938991,1,0,3.84,4,0.14,11.9,0.6,0,1,1
C0939012,1,0,3.19,41,0.0,92.7,7.4,0,0,0
C0939028,1,0,1.97,13,0.0,29.8,2.5,0,1,0
C0939039,1,0,1.97,13,0.0,13.4,0.6,0,1,0
C0939044,1,0,0.79,26,0.0,67.0,3.8,0,1,0
C0939074,1,0,3.19,22,0.74,21.5,2.5,0,0,1
C0939090,1,1,3.19,22,0.73,268.8,7.3,0,0,1
C0939115,1,0,3.19,12,0.76,63.5,6.9,0,0,1
C0939141,1,0,0.46,21,0.0,34.2,10.6,0,1,0
C0939154,1,1,0.02,0,0.0,13.7,0.3,0,1,0
C0939206,1,0,3.19,49,0.0,28.8,1.6,0,0,0
C0939208,1,1,3.19,20,0.0,92.8,4.6,0,0,0
C0939213,1,0,1.67,18,0.0,14.1,1.5,0,1,0
C0939236,1,0,1.79,13,0.0,27.9,1.4,0,1,0
C0939239,1,1,3.73,39,0.0,7.1,2.4,0,1,0
C0939248,1,0,0.49,12,0.0,2.9,0.2,0,1,0
C0939311,1,0,3.19,12,0.76,7.3,0.9,0,0,1
C0939318,1,0,3.19,12,0.78,69.6,2.6,0,0,1
C0939332,1,0,3.19,22,0.76,48.5,2.9,0,0,1
C0939337,1,0,2.17,7,0.0,14.6,0.9,0,1,0
C0939343,1,0,3.19,22,0.57,53.7,6.4,0,0,1
C0939360,1,0,1.19,13,0.0,26.4,1.9,0,1,0
C0939407,1,0,3.19,20,0.75,80.8,6.0,0,0,1
C0939443,1,0,0.5,20,0.0,42.9,7.0,0,1,0
C0939463,1,1,3.19,25,0.73,83.8,7.1,0,0,1
C0939502,1,0,1.97,13,0.0,4.9,0.2,0,1,0
C0939556,1,0,3.19,12,0.76,8.2,0.3,0,0,1
C0939563,1,0,0.18,12,0.0,17.5,1.6,0,1,0
C0939569,1,0,2.15,33,0.0,86.6,8.0,0,1,0
C0939577,1,0,0.13,0,0.0,125.8,5.9,0,1,0
C0939595,1,1,3.19,31,0.73,99.6,11.5,0,0,1
C0939597,1,0,3.19,12,0.76,25.7,117.1,0,0,1
C0939623,1,0,3.19,12,0.76,13.4,1.7,0,0,1
C0939644,0,0,2.96,25,0.0,19.9,1.2,0,1,0
C0939659,1,0,1.98,13,0.0,63.9,2.4,0,1,0
C0939667,1,1,1.83,9,0.0,49.1,1.9,0,1,0
C0939725,1,0,3.19,12,0.78,48.2,3.6,0,0,1
C0939734,1,0,2.44,19,0.0,36.7,3.8,0,1,0
